sector_purpose,year,value,scenario,variant,unit
Prozesskälte,2020,0.0,ZERO-Basis,KKW50,PJ
Prozesskälte,2021,0.0,ZERO-Basis,KKW50,PJ
Prozesskälte,2022,0.0,ZERO-Basis,KKW50,PJ
Prozesskälte,2023,0.0,ZERO-Basis,KKW50,PJ
Prozesskälte,2024,0.0,ZERO-Basis,KKW50,PJ
Prozesskälte,2025,0.0,ZERO-Basis,KKW50,PJ
Prozesskälte,2026,0.0,ZERO-Basis,KKW50,PJ
Prozesskälte,2027,0.0,ZERO-Basis,KKW50,PJ
Prozesskälte,2028,0.0,ZERO-Basis,KKW50,PJ
Prozesskälte,2029,0.0,ZERO-Basis,KKW50,PJ
Prozesskälte,2030,0.0,ZERO-Basis,KKW50,PJ
Prozesskälte,2031,0.0,ZERO-Basis,KKW50,PJ
Prozesskälte,2032,0.0,ZERO-Basis,KKW50,PJ
Prozesskälte,2033,0.0,ZERO-Basis,KKW50,PJ
Prozesskälte,2034,0.0,ZERO-Basis,KKW50,PJ
Prozesskälte,2035,0.0,ZERO-Basis,KKW50,PJ
Prozesskälte,2036,0.0,ZERO-Basis,KKW50,PJ
Prozesskälte,2037,0.0,ZERO-Basis,KKW50,PJ
Prozesskälte,2038,0.0,ZERO-Basis,KKW50,PJ
Prozesskälte,2039,0.0,ZERO-Basis,KKW50,PJ
Prozesskälte,2040,0.0,ZERO-Basis,KKW50,PJ
Prozesskälte,2041,0.0,ZERO-Basis,KKW50,PJ
Prozesskälte,2042,0.0,ZERO-Basis,KKW50,PJ
Prozesskälte,2043,0.0,ZERO-Basis,KKW50,PJ
Prozesskälte,2044,0.0,ZERO-Basis,KKW50,PJ
Prozesskälte,2045,0.0,ZERO-Basis,KKW50,PJ
Prozesskälte,2046,0.0,ZERO-Basis,KKW50,PJ
Prozesskälte,2047,0.0,ZERO-Basis,KKW50,PJ
Prozesskälte,2048,0.0,ZERO-Basis,KKW50,PJ
Prozesskälte,2049,0.0,ZERO-Basis,KKW50,PJ
Prozesskälte,2050,0.0,ZERO-Basis,KKW50,PJ
Prozesskälte,2051,0.0,ZERO-Basis,KKW50,PJ
Prozesskälte,2052,0.0,ZERO-Basis,KKW50,PJ
Prozesskälte,2053,0.0,ZERO-Basis,KKW50,PJ
Prozesskälte,2054,0.0,ZERO-Basis,KKW50,PJ
Prozesskälte,2055,0.0,ZERO-Basis,KKW50,PJ
Prozesskälte,2056,0.0,ZERO-Basis,KKW50,PJ
Prozesskälte,2057,0.0,ZERO-Basis,KKW50,PJ
Prozesskälte,2058,0.0,ZERO-Basis,KKW50,PJ
Prozesskälte,2059,0.0,ZERO-Basis,KKW50,PJ
Prozesskälte,2060,0.0,ZERO-Basis,KKW50,PJ
Summe,2000,408.92409280494775,ZERO-Basis,KKW50,PJ
Summe,2001,435.3908046307253,ZERO-Basis,KKW50,PJ
Summe,2002,411.37628791354484,ZERO-Basis,KKW50,PJ
Summe,2003,432.0229613391478,ZERO-Basis,KKW50,PJ
Summe,2004,432.6377903137127,ZERO-Basis,KKW50,PJ
Summe,2005,440.33402943174957,ZERO-Basis,KKW50,PJ
Summe,2006,431.96042988706535,ZERO-Basis,KKW50,PJ
Summe,2007,400.3969994706822,ZERO-Basis,KKW50,PJ
Summe,2008,422.3730882182811,ZERO-Basis,KKW50,PJ
Summe,2009,411.2264564370586,ZERO-Basis,KKW50,PJ
Summe,2010,442.5743131465853,ZERO-Basis,KKW50,PJ
Summe,2011,381.3909625438918,ZERO-Basis,KKW50,PJ
Summe,2012,410.60110991997186,ZERO-Basis,KKW50,PJ
Summe,2013,433.9749573189705,ZERO-Basis,KKW50,PJ
Summe,2014,367.11389287653094,ZERO-Basis,KKW50,PJ
Summe,2015,385.8612841535059,ZERO-Basis,KKW50,PJ
Summe,2016,400.17361325928715,ZERO-Basis,KKW50,PJ
Summe,2017,395.4366962732794,ZERO-Basis,KKW50,PJ
Summe,2018,371.924572494933,ZERO-Basis,KKW50,PJ
Summe,2019,376.59019198404405,ZERO-Basis,KKW50,PJ
Summe,2020,385.37224382807347,ZERO-Basis,KKW50,PJ
Summe,2021,380.61585219760804,ZERO-Basis,KKW50,PJ
Summe,2022,375.6549741071186,ZERO-Basis,KKW50,PJ
Summe,2023,371.06664074824437,ZERO-Basis,KKW50,PJ
Summe,2024,366.9424333963144,ZERO-Basis,KKW50,PJ
Summe,2025,362.51089836439377,ZERO-Basis,KKW50,PJ
Summe,2026,358.27653744610035,ZERO-Basis,KKW50,PJ
Summe,2027,354.19271724426363,ZERO-Basis,KKW50,PJ
Summe,2028,349.9236898572684,ZERO-Basis,KKW50,PJ
Summe,2029,345.9425897600519,ZERO-Basis,KKW50,PJ
Summe,2030,342.0039372058492,ZERO-Basis,KKW50,PJ
Summe,2031,338.44435057595314,ZERO-Basis,KKW50,PJ
Summe,2032,334.67046759587953,ZERO-Basis,KKW50,PJ
Summe,2033,331.21333144545207,ZERO-Basis,KKW50,PJ
Summe,2034,327.51614010773267,ZERO-Basis,KKW50,PJ
Summe,2035,324.1018111007838,ZERO-Basis,KKW50,PJ
Summe,2036,320.4652329262922,ZERO-Basis,KKW50,PJ
Summe,2037,316.9755269713396,ZERO-Basis,KKW50,PJ
Summe,2038,313.48054176831,ZERO-Basis,KKW50,PJ
Summe,2039,310.3039833873377,ZERO-Basis,KKW50,PJ
Summe,2040,306.9851478449645,ZERO-Basis,KKW50,PJ
Summe,2041,303.95474357538325,ZERO-Basis,KKW50,PJ
Summe,2042,301.0468805251282,ZERO-Basis,KKW50,PJ
Summe,2043,298.27105442092494,ZERO-Basis,KKW50,PJ
Summe,2044,295.5691337783274,ZERO-Basis,KKW50,PJ
Summe,2045,293.05190791810435,ZERO-Basis,KKW50,PJ
Summe,2046,290.6291135983753,ZERO-Basis,KKW50,PJ
Summe,2047,288.2461856389536,ZERO-Basis,KKW50,PJ
Summe,2048,285.96613243847247,ZERO-Basis,KKW50,PJ
Summe,2049,283.8006720880695,ZERO-Basis,KKW50,PJ
Summe,2050,281.7701553718145,ZERO-Basis,KKW50,PJ
Summe,2051,279.7423090893273,ZERO-Basis,KKW50,PJ
Summe,2052,277.92502604862415,ZERO-Basis,KKW50,PJ
Summe,2053,276.11714523269086,ZERO-Basis,KKW50,PJ
Summe,2054,274.3444687356737,ZERO-Basis,KKW50,PJ
Summe,2055,272.6988592577555,ZERO-Basis,KKW50,PJ
Summe,2056,271.0929413542619,ZERO-Basis,KKW50,PJ
Summe,2057,269.4046462971619,ZERO-Basis,KKW50,PJ
Summe,2058,267.8880262637209,ZERO-Basis,KKW50,PJ
Summe,2059,266.49807841082537,ZERO-Basis,KKW50,PJ
Summe,2060,265.02314442638414,ZERO-Basis,KKW50,PJ
Private Haushalte,2000,204.3518987116052,ZERO-A,KKW50,PJ
Private Haushalte,2001,214.73290022272266,ZERO-A,KKW50,PJ
Private Haushalte,2002,208.184818041584,ZERO-A,KKW50,PJ
Private Haushalte,2003,219.24652366436817,ZERO-A,KKW50,PJ
Private Haushalte,2004,220.07628669277776,ZERO-A,KKW50,PJ
Private Haushalte,2005,224.6586753101285,ZERO-A,KKW50,PJ
Private Haushalte,2006,217.8770633425764,ZERO-A,KKW50,PJ
Private Haushalte,2007,196.70001889757245,ZERO-A,KKW50,PJ
Private Haushalte,2008,210.74126818967719,ZERO-A,KKW50,PJ
Private Haushalte,2009,208.2159762276173,ZERO-A,KKW50,PJ
Private Haushalte,2010,226.9965458837891,ZERO-A,KKW50,PJ
Private Haushalte,2011,187.48169671027304,ZERO-A,KKW50,PJ
Private Haushalte,2012,206.21995827106437,ZERO-A,KKW50,PJ
Private Haushalte,2013,221.38062704234906,ZERO-A,KKW50,PJ
Private Haushalte,2014,180.2191013409951,ZERO-A,KKW50,PJ
Private Haushalte,2015,194.2712220192748,ZERO-A,KKW50,PJ
Private Haushalte,2016,202.83325927924625,ZERO-A,KKW50,PJ
Private Haushalte,2017,198.13120034358542,ZERO-A,KKW50,PJ
Private Haushalte,2018,185.62529314173185,ZERO-A,KKW50,PJ
Private Haushalte,2019,188.99443142270027,ZERO-A,KKW50,PJ
Private Haushalte,2020,199.6345825619543,ZERO-A,KKW50,PJ
Private Haushalte,2021,198.634442922401,ZERO-A,KKW50,PJ
Private Haushalte,2022,197.63779781851366,ZERO-A,KKW50,PJ
Private Haushalte,2023,196.53441187637185,ZERO-A,KKW50,PJ
Private Haushalte,2024,195.4081282376076,ZERO-A,KKW50,PJ
Private Haushalte,2025,194.17375714517365,ZERO-A,KKW50,PJ
Private Haushalte,2026,192.87556470299344,ZERO-A,KKW50,PJ
Private Haushalte,2027,191.50215516754398,ZERO-A,KKW50,PJ
Private Haushalte,2028,190.16785113132732,ZERO-A,KKW50,PJ
Private Haushalte,2029,188.75463303415037,ZERO-A,KKW50,PJ
Private Haushalte,2030,187.28807345306134,ZERO-A,KKW50,PJ
Private Haushalte,2031,185.90427997205882,ZERO-A,KKW50,PJ
Private Haushalte,2032,184.45232179979328,ZERO-A,KKW50,PJ
Private Haushalte,2033,182.9220328788942,ZERO-A,KKW50,PJ
Private Haushalte,2034,181.358294154124,ZERO-A,KKW50,PJ
Private Haushalte,2035,179.74322535130565,ZERO-A,KKW50,PJ
Private Haushalte,2036,178.23368187762767,ZERO-A,KKW50,PJ
Private Haushalte,2037,176.63941593081734,ZERO-A,KKW50,PJ
Private Haushalte,2038,175.0071229151959,ZERO-A,KKW50,PJ
Private Haushalte,2039,173.39814623319228,ZERO-A,KKW50,PJ
Private Haushalte,2040,171.767884859738,ZERO-A,KKW50,PJ
Private Haushalte,2041,170.45928866303237,ZERO-A,KKW50,PJ
Private Haushalte,2042,169.1844694106352,ZERO-A,KKW50,PJ
Private Haushalte,2043,167.84185922840962,ZERO-A,KKW50,PJ
Private Haushalte,2044,166.53893839963555,ZERO-A,KKW50,PJ
Private Haushalte,2045,165.28498362866148,ZERO-A,KKW50,PJ
Private Haushalte,2046,164.10323740101032,ZERO-A,KKW50,PJ
Private Haushalte,2047,162.99037257844088,ZERO-A,KKW50,PJ
Private Haushalte,2048,161.96656069371045,ZERO-A,KKW50,PJ
Private Haushalte,2049,160.98418432750836,ZERO-A,KKW50,PJ
Private Haushalte,2050,160.0537381235363,ZERO-A,KKW50,PJ
Private Haushalte,2051,159.2281103963333,ZERO-A,KKW50,PJ
Private Haushalte,2052,158.44068245124043,ZERO-A,KKW50,PJ
Private Haushalte,2053,157.67940027136888,ZERO-A,KKW50,PJ
Private Haushalte,2054,156.95738488528866,ZERO-A,KKW50,PJ
Private Haushalte,2055,156.26249626185484,ZERO-A,KKW50,PJ
Private Haushalte,2056,155.56208967773568,ZERO-A,KKW50,PJ
Private Haushalte,2057,154.87575822716016,ZERO-A,KKW50,PJ
Private Haushalte,2058,154.2040163291749,ZERO-A,KKW50,PJ
Private Haushalte,2059,153.53442178805457,ZERO-A,KKW50,PJ
Private Haushalte,2060,152.8359505802344,ZERO-A,KKW50,PJ
Raumwärme,2000,167.38850148219592,ZERO-A,KKW50,PJ
Raumwärme,2001,178.68705266865697,ZERO-A,KKW50,PJ
Raumwärme,2002,171.31368129665665,ZERO-A,KKW50,PJ
Raumwärme,2003,182.9945418155379,ZERO-A,KKW50,PJ
Raumwärme,2004,183.369645610025,ZERO-A,KKW50,PJ
Raumwärme,2005,188.29767855281602,ZERO-A,KKW50,PJ
Raumwärme,2006,181.81086365900063,ZERO-A,KKW50,PJ
Raumwärme,2007,160.5606002588376,ZERO-A,KKW50,PJ
Raumwärme,2008,175.10380166927638,ZERO-A,KKW50,PJ
Raumwärme,2009,172.46282344968787,ZERO-A,KKW50,PJ
Raumwärme,2010,191.57800065458676,ZERO-A,KKW50,PJ
Raumwärme,2011,151.1127418493986,ZERO-A,KKW50,PJ
Raumwärme,2012,170.0123778071969,ZERO-A,KKW50,PJ
Raumwärme,2013,185.4807386646854,ZERO-A,KKW50,PJ
Raumwärme,2014,142.96343595507352,ZERO-A,KKW50,PJ
Raumwärme,2015,156.90343448693014,ZERO-A,KKW50,PJ
Raumwärme,2016,165.76980092777694,ZERO-A,KKW50,PJ
Raumwärme,2017,160.53015009973262,ZERO-A,KKW50,PJ
Raumwärme,2018,147.54938938415202,ZERO-A,KKW50,PJ
Raumwärme,2019,150.94158156610317,ZERO-A,KKW50,PJ
Raumwärme,2020,161.97538316353777,ZERO-A,KKW50,PJ
Raumwärme,2021,160.93342758944647,ZERO-A,KKW50,PJ
Raumwärme,2022,159.9065085768338,ZERO-A,KKW50,PJ
Raumwärme,2023,158.79927781356287,ZERO-A,KKW50,PJ
Raumwärme,2024,157.6651645773771,ZERO-A,KKW50,PJ
Raumwärme,2025,156.44131034298545,ZERO-A,KKW50,PJ
Raumwärme,2026,155.17987738459297,ZERO-A,KKW50,PJ
Raumwärme,2027,153.84809686868965,ZERO-A,KKW50,PJ
Raumwärme,2028,152.5332089729696,ZERO-A,KKW50,PJ
Raumwärme,2029,151.14065280409264,ZERO-A,KKW50,PJ
Raumwärme,2030,149.72192774991754,ZERO-A,KKW50,PJ
Raumwärme,2031,148.34635061354786,ZERO-A,KKW50,PJ
Raumwärme,2032,146.9289558229603,ZERO-A,KKW50,PJ
Raumwärme,2033,145.4359685721231,ZERO-A,KKW50,PJ
Raumwärme,2034,143.92108162299743,ZERO-A,KKW50,PJ
Raumwärme,2035,142.36605045260285,ZERO-A,KKW50,PJ
Raumwärme,2036,140.85402186179903,ZERO-A,KKW50,PJ
Raumwärme,2037,139.28881012904765,ZERO-A,KKW50,PJ
Raumwärme,2038,137.69284701010147,ZERO-A,KKW50,PJ
Raumwärme,2039,136.12502450860683,ZERO-A,KKW50,PJ
Raumwärme,2040,134.53994006120408,ZERO-A,KKW50,PJ
Raumwärme,2041,133.25735943419852,ZERO-A,KKW50,PJ
Raumwärme,2042,131.99695086873754,ZERO-A,KKW50,PJ
Raumwärme,2043,130.70840939215645,ZERO-A,KKW50,PJ
Raumwärme,2044,129.44989381303753,ZERO-A,KKW50,PJ
Raumwärme,2045,128.23261173112454,ZERO-A,KKW50,PJ
Raumwärme,2046,127.08048271015679,ZERO-A,KKW50,PJ
Raumwärme,2047,125.97997477544892,ZERO-A,KKW50,PJ
Raumwärme,2048,124.94266268588532,ZERO-A,KKW50,PJ
Raumwärme,2049,123.93653385163222,ZERO-A,KKW50,PJ
Raumwärme,2050,122.96351961919622,ZERO-A,KKW50,PJ
Raumwärme,2051,122.09549209061302,ZERO-A,KKW50,PJ
Raumwärme,2052,121.26076239105944,ZERO-A,KKW50,PJ
Raumwärme,2053,120.44758283418676,ZERO-A,KKW50,PJ
Raumwärme,2054,119.66119312605798,ZERO-A,KKW50,PJ
Raumwärme,2055,118.90630332225683,ZERO-A,KKW50,PJ
Raumwärme,2056,118.15928644167363,ZERO-A,KKW50,PJ
Raumwärme,2057,117.43147050338678,ZERO-A,KKW50,PJ
Raumwärme,2058,116.71781320483734,ZERO-A,KKW50,PJ
Raumwärme,2059,116.00794976063482,ZERO-A,KKW50,PJ
Raumwärme,2060,115.27518691089567,ZERO-A,KKW50,PJ
Warmwasser,2000,31.239295556148477,ZERO-A,KKW50,PJ
Warmwasser,2001,30.470120395261315,ZERO-A,KKW50,PJ
Warmwasser,2002,31.21553853230329,ZERO-A,KKW50,PJ
Warmwasser,2003,30.694182020481545,ZERO-A,KKW50,PJ
Warmwasser,2004,31.095740599116205,ZERO-A,KKW50,PJ
Warmwasser,2005,30.787596185604343,ZERO-A,KKW50,PJ
Warmwasser,2006,30.52169107997528,ZERO-A,KKW50,PJ
Warmwasser,2007,30.6179568821929,ZERO-A,KKW50,PJ
Warmwasser,2008,30.20019196912537,ZERO-A,KKW50,PJ
Warmwasser,2009,30.29940247451926,ZERO-A,KKW50,PJ
Warmwasser,2010,29.955434674853567,ZERO-A,KKW50,PJ
Warmwasser,2011,30.791003148930894,ZERO-A,KKW50,PJ
Warmwasser,2012,30.63482286422778,ZERO-A,KKW50,PJ
Warmwasser,2013,30.31054294313924,ZERO-A,KKW50,PJ
Warmwasser,2014,31.52579213239719,ZERO-A,KKW50,PJ
Warmwasser,2015,31.371177678248046,ZERO-A,KKW50,PJ
Warmwasser,2016,31.13150043831702,ZERO-A,KKW50,PJ
Warmwasser,2017,31.42744322119462,ZERO-A,KKW50,PJ
Warmwasser,2018,31.74382797026436,ZERO-A,KKW50,PJ
Warmwasser,2019,31.795650976129778,ZERO-A,KKW50,PJ
Warmwasser,2020,31.546392751402966,ZERO-A,KKW50,PJ
Warmwasser,2021,31.5218051097338,ZERO-A,KKW50,PJ
Warmwasser,2022,31.493779512846622,ZERO-A,KKW50,PJ
Warmwasser,2023,31.442011650507315,ZERO-A,KKW50,PJ
Warmwasser,2024,31.39595844614839,ZERO-A,KKW50,PJ
Warmwasser,2025,31.334131929981442,ZERO-A,KKW50,PJ
Warmwasser,2026,31.218691742732123,ZERO-A,KKW50,PJ
Warmwasser,2027,31.09967443747874,ZERO-A,KKW50,PJ
Warmwasser,2028,31.003302030134535,ZERO-A,KKW50,PJ
Warmwasser,2029,30.906115313621434,ZERO-A,KKW50,PJ
Warmwasser,2030,30.790508310488804,ZERO-A,KKW50,PJ
Warmwasser,2031,30.684966711616408,ZERO-A,KKW50,PJ
Warmwasser,2032,30.561829502974824,ZERO-A,KKW50,PJ
Warmwasser,2033,30.434916477972834,ZERO-A,KKW50,PJ
Warmwasser,2034,30.29540266083604,ZERO-A,KKW50,PJ
Warmwasser,2035,30.15102375589122,ZERO-A,KKW50,PJ
Warmwasser,2036,30.043571563647017,ZERO-A,KKW50,PJ
Warmwasser,2037,29.90821166902897,ZERO-A,KKW50,PJ
Warmwasser,2038,29.763104690786093,ZERO-A,KKW50,PJ
Warmwasser,2039,29.610324624866266,ZERO-A,KKW50,PJ
Warmwasser,2040,29.451579002519335,ZERO-A,KKW50,PJ
Warmwasser,2041,29.326499476655407,ZERO-A,KKW50,PJ
Warmwasser,2042,29.216114217121678,ZERO-A,KKW50,PJ
Warmwasser,2043,29.06745412993859,ZERO-A,KKW50,PJ
Warmwasser,2044,28.926497138033554,ZERO-A,KKW50,PJ
Warmwasser,2045,28.795895152045407,ZERO-A,KKW50,PJ
Warmwasser,2046,28.646722422741085,ZERO-A,KKW50,PJ
Warmwasser,2047,28.511849874318237,ZERO-A,KKW50,PJ
Warmwasser,2048,28.39791137289446,ZERO-A,KKW50,PJ
Warmwasser,2049,28.29077436224098,ZERO-A,KKW50,PJ
Warmwasser,2050,28.200165833612147,ZERO-A,KKW50,PJ
Warmwasser,2051,28.12550415222183,ZERO-A,KKW50,PJ
Warmwasser,2052,28.059001628324022,ZERO-A,KKW50,PJ
Warmwasser,2053,27.995652717006866,ZERO-A,KKW50,PJ
Warmwasser,2054,27.94332509070073,ZERO-A,KKW50,PJ
Warmwasser,2055,27.890531725730355,ZERO-A,KKW50,PJ
Warmwasser,2056,27.83824587620098,ZERO-A,KKW50,PJ
Warmwasser,2057,27.785219670209045,ZERO-A,KKW50,PJ
Warmwasser,2058,27.732272110148447,ZERO-A,KKW50,PJ
Warmwasser,2059,27.677187389633367,ZERO-A,KKW50,PJ
Warmwasser,2060,27.622772989052876,ZERO-A,KKW50,PJ
Klimatisierung,2000,0.05227266893361341,ZERO-A,KKW50,PJ
Klimatisierung,2001,0.05576040908777083,ZERO-A,KKW50,PJ
Klimatisierung,2002,0.06114324195563113,ZERO-A,KKW50,PJ
Klimatisierung,2003,0.06577764073508265,ZERO-A,KKW50,PJ
Klimatisierung,2004,0.07188174584077725,ZERO-A,KKW50,PJ
Klimatisierung,2005,0.07794648007426763,ZERO-A,KKW50,PJ
Klimatisierung,2006,0.1231991663531961,ZERO-A,KKW50,PJ
Klimatisierung,2007,0.08462454384368655,ZERO-A,KKW50,PJ
Klimatisierung,2008,0.11529501288154531,ZERO-A,KKW50,PJ
Klimatisierung,2009,0.16252697575008124,ZERO-A,KKW50,PJ
Klimatisierung,2010,0.18597583762992273,ZERO-A,KKW50,PJ
Klimatisierung,2011,0.1717331172998398,ZERO-A,KKW50,PJ
Klimatisierung,2012,0.21306383116791172,ZERO-A,KKW50,PJ
Klimatisierung,2013,0.25315333798893236,ZERO-A,KKW50,PJ
